1000.0,1723933.0
1100.0,446331.0
1200.0,340762.0
1300.0,395212.0
1400.0,434210.0
1500.0,428293.0
1600.0,440143.0
1700.0,458665.0
1800.0,518960.0
1900.0,500030.0
2000.0,340457.0
2100.0,381293.0
2200.0,390378.0
2300.0,201081.0
2400.0,185874.0
2500.0,240352.0
2600.0,207113.0
2700.0,216313.0
2800.0,226588.0
2900.0,232362.0
3000.0,257854.0
3100.0,253465.0
3200.0,260318.0
3300.0,270887.0
3400.0,277212.0
3500.0,288091.0
3600.0,397407.0
3700.0,308341.0
3800.0,312340.0
3900.0,328449.0
4000.0,336514.0
4100.0,341300.0
4200.0,357795.0
4300.0,450960.0
4400.0,377732.0
4500.0,447642.0
4600.0,395966.0
4700.0,404718.0
4800.0,417072.0
4900.0,428360.0
5000.0,428985.0
5100.0,453074.0
5200.0,535760.0
5300.0,648790.0
5400.0,672767.0
5500.0,701869.0
5600.0,684020.0
5700.0,652678.0
5800.0,725359.0
5900.0,687932.0
6000.0,606475.0
6100.0,556500.0
6200.0,560392.0
6300.0,576106.0
6400.0,585078.0
6500.0,592842.0
6600.0,600415.0
6700.0,766518.0
6800.0,631285.0
6900.0,640585.0
7000.0,802425.0
7100.0,659827.0
7200.0,664879.0
7300.0,675603.0
7400.0,691304.0
7500.0,701536.0
7600.0,723900.0
7700.0,738678.0
7800.0,732059.0
7900.0,755669.0
8000.0,769735.0
8100.0,789221.0
8200.0,792027.0
8300.0,800553.0
8400.0,815675.0
8500.0,818967.0
8600.0,831948.0
8700.0,853924.0
8800.0,1796213.0
8900.0,1802430.0
9000.0,1830447.0
9100.0,1599928.0
9200.0,1527465.0
9300.0,1568040.0
9400.0,1498523.0
9500.0,1302800.0
9600.0,1320672.0
9700.0,1054035.0
9800.0,997276.0
9900.0,994039.0
10000.0,998467.0
10100.0,1024455.0
10200.0,1042049.0
10300.0,1047279.0
10400.0,1049536.0
10500.0,1074428.0
10600.0,1086004.0
10700.0,1154166.0
10800.0,1112783.0
10900.0,1139014.0
11000.0,1131685.0
11100.0,1166951.0
11200.0,1162440.0
11300.0,1170981.0
11400.0,1208196.0
11500.0,1206108.0
11600.0,1232788.0
11700.0,1236233.0
11800.0,1776942.0
11900.0,2629990.0
12000.0,2788253.0
12100.0,2716792.0
12200.0,2752542.0
12300.0,2744555.0
12400.0,2744283.0
12500.0,2497240.0
12600.0,1955464.0
12700.0,1517787.0
12800.0,1382436.0
12900.0,1384328.0
13000.0,1407514.0
13100.0,1430306.0
13200.0,1442089.0
13300.0,1455094.0
13400.0,1497703.0
13500.0,1487329.0
13600.0,3149742.0
13700.0,3155257.0
13800.0,2582400.0
13900.0,2103972.0
14000.0,1580631.0
14100.0,1609261.0
14200.0,1594443.0
14300.0,1613275.0
14400.0,1614690.0
14500.0,1624429.0
14600.0,1668031.0
14700.0,1688471.0
14800.0,1672777.0
14900.0,1742671.0
15000.0,1723800.0
15100.0,1720012.0
15200.0,1741814.0
15300.0,1876910.0
15400.0,1784417.0
15500.0,1798056.0
15600.0,1859912.0
15700.0,1819321.0
15800.0,1838894.0
15900.0,1850617.0
16000.0,1875283.0
16100.0,2147078.0
16200.0,1893019.0
16300.0,1937774.0
16400.0,1966891.0
16500.0,1978893.0
16600.0,1970650.0
16700.0,2002711.0
16800.0,2005315.0
16900.0,2587296.0
17000.0,2110974.0
17100.0,2039242.0
17200.0,2078788.0
17300.0,2082585.0
17400.0,2106541.0
17500.0,2122899.0
17600.0,3286857.0
17700.0,2914506.0
17800.0,2396579.0
17900.0,2217077.0
18000.0,2192255.0
18100.0,2271127.0
18200.0,2234596.0
18300.0,2295543.0
18400.0,2280487.0
18500.0,2252596.0
18600.0,2304223.0
18700.0,3900755.0
18800.0,4709773.0
18900.0,3546309.0
19000.0,2374120.0
19100.0,2398058.0
19200.0,2411783.0
19300.0,2437930.0
19400.0,2816140.0
19500.0,2451344.0
19600.0,4500785.0
19700.0,4720123.0
19800.0,3468395.0
19900.0,3146423.0
20000.0,3038924.0
